# -19.66611488335333, 0, 6.31002221664667
(-10.15092, 0.309611, 6.278272), (-10.152105, 0.290295, 6.431127), (-9.99382, 0.326394, 6.278923)
(-10.15092, 0.309611, 6.278272), (-9.99382, 0.326394, 6.278923), (-9.992557, 0.347607, 6.12587)
(-9.99382, 0.326394, 6.278923), (-9.995124, 0.306409, 6.431765), (-9.836625, 0.341608, 6.27934)
(-9.99382, 0.326394, 6.278923), (-9.836625, 0.341608, 6.27934), (-9.835244, 0.363475, 6.126269)
(-10.622405, 0.236427, 6.428161), (-10.465744, 0.25498, 6.429282), (-10.464794, 0.272874, 6.27629)
(-10.622405, 0.236427, 6.428161), (-10.623302, 0.220916, 6.581199), (-10.465744, 0.25498, 6.429282)
(-10.465744, 0.25498, 6.429282), (-10.308979, 0.273021, 6.430289), (-10.307912, 0.291633, 6.277378)
(-10.465744, 0.25498, 6.429282), (-10.466764, 0.238755, 6.58218), (-10.308979, 0.273021, 6.430289)
(-10.308979, 0.273021, 6.430289), (-10.152105, 0.290295, 6.431127), (-10.15092, 0.309611, 6.278272)
(-10.308979, 0.273021, 6.430289), (-10.310115, 0.256087, 6.58306), (-10.152105, 0.290295, 6.431127)
(-10.152105, 0.290295, 6.431127), (-9.995124, 0.306409, 6.431765), (-9.99382, 0.326394, 6.278923)
(-10.152105, 0.290295, 6.431127), (-10.153356, 0.272668, 6.5838), (-9.995124, 0.306409, 6.431765)
(-9.995124, 0.306409, 6.431765), (-9.838041, 0.320991, 6.432184), (-9.836625, 0.341608, 6.27934)
(-9.995124, 0.306409, 6.431765), (-9.996485, 0.288121, 6.584362), (-9.838041, 0.320991, 6.432184)
(-10.623302, 0.220916, 6.581199), (-10.624296, 0.207494, 6.734207), (-10.466764, 0.238755, 6.58218)
(-10.623302, 0.220916, 6.581199), (-10.466764, 0.238755, 6.58218), (-10.465744, 0.25498, 6.429282)
(-10.466764, 0.238755, 6.58218), (-10.467876, 0.224684, 6.73501), (-10.310115, 0.256087, 6.58306)
(-10.466764, 0.238755, 6.58218), (-10.310115, 0.256087, 6.58306), (-10.308979, 0.273021, 6.430289)
(-10.310115, 0.256087, 6.58306), (-10.311344, 0.241342, 6.73573), (-10.153356, 0.272668, 6.5838)
(-10.310115, 0.256087, 6.58306), (-10.153356, 0.272668, 6.5838), (-10.152105, 0.290295, 6.431127)
(-10.153356, 0.272668, 6.5838), (-10.154696, 0.257272, 6.736335), (-9.996485, 0.288121, 6.584362)
(-10.153356, 0.272668, 6.5838), (-9.996485, 0.288121, 6.584362), (-9.995124, 0.306409, 6.431765)
(-9.996485, 0.288121, 6.584362), (-9.997932, 0.271993, 6.736823), (-9.839512, 0.302029, 6.584754)
(-9.996485, 0.288121, 6.584362), (-9.839512, 0.302029, 6.584754), (-9.838041, 0.320991, 6.432184)
